"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WSF2","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT10"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-20","6.49"," 0025","0.18",,,,"47","37","   70","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-21","8.05"," 1357","0.00",,,,"60","40","  210","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-22","6.93"," 2359","0.00",,,,"46","40","   10","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-23","10.74"," 0603","0.00",,,,"43","39","  350","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-24","7.61"," 1933","0.00",,,,"39","36","   70","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-25","12.30"," 1427","0.05",,,,"44","35","  240","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-26","12.75"," 0747","0.00",,,,"35","32","  290","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-27","14.54"," 1743","0.00",,,,"32","25","  250","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-28","12.75"," 0634","0.00",,,,"30","26","  270","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-29","10.96"," 1715","0.00",,,,"29","23","  320","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-30","11.18"," 1657","0.00",,,,"39","17","  170","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-01-31","15.21"," 1217","0.01",,,,"43","36","  290","30.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-01","12.08"," 1653","0.00",,,,"39","23","  290","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-02","12.30"," 2049","0.00",,,,"25","15","  300","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-03","10.51"," 1513","0.00",,,,"29","15","  300","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-04","13.20"," 1929","0.00",,,,"34","16","  200","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-05","9.40"," 0614","0.00",,,,"41","29","  310","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-06","7.38"," 1619","0.00",,,,"55","27","  190","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-07","11.41"," 1447","0.55",,,,"53","34","  270","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-08","11.86"," 0101","0.00",,,,"34","20","  360","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-09","13.87"," 0446","0.00",,,,"25","14","  320","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-10","13.65"," 1152","0.00",,,,"44","18","  210","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-11","8.28"," 2109","0.00",,,,"52","38","   20","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-12","16.33"," 1548","0.00",,,,"49","32","  310","36.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-13","9.62"," 1446","0.00",,,,"45","27","  240","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-14","14.32"," 1937","0.00",,,,"51","34","  300","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-15","11.41"," 0018","0.00",,,,"36","28","  360","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-16","8.28"," 1600","0.00",,,,"42","31","  100","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-17","8.50"," 1445","0.00",,,,"67","32","  210","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-18","6.49"," 0017","0.00",,,,"70","45","  210","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-19","3.58"," 1627","0.00",,,,"67","38","  100","10.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-20","10.51"," 1942","0.00",,,,"69","46","  150","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-21","7.16"," 0022","0.13",,,,"65","53","  170","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-22","12.08"," 1525","0.00",,,,"67","52","  200","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-23","12.53"," 1508","0.16",,,,"59","38","   30","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-24","9.40"," 0638","0.07",,,,"44","33","   10","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-25","15.21"," 1451","0.00",,,,"33","23","  280","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-26","13.65"," 1341","0.00",,,,"49","24","  230","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-27","7.61"," 1506","0.00",,,,"54","33","  160","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-02-28","12.97"," 1923","1.49",,,,"59","47","  230","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-01","13.20"," 1759","0.07",,,,"54","32","  300","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-02","10.29"," 1256","0.00",,,,"36","27","  320","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-03","9.62"," 0131","0.00",,,,"33","21","  330","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-04","13.42"," 1849","0.00",,,,"42","29","  120","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-05","14.99"," 1620","0.00",,,,"61","33","  210","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-06","18.57"," 2256","0.00",,,,"64","52","  200","33.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-07","19.01"," 0016","0.31",,,,"64","44","  230","36.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-08","22.15"," 1151","0.00",,,,"52","40","  250","42.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-09","8.05"," 2335","0.00",,,,"41","34","  340","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-10","14.99"," 0345","0.00",,,,"37","23","  320","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-11","8.05"," 0010","0.00",,,,"30","18","  360","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-12","6.71"," 1756",,,,,"36","20","   80","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-13","12.53"," 1753",,,,,"31","26","   60","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-14","13.42"," 0702","0.04",,,,"29","20","   30","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-15","11.41"," 1648","0.00",,,,"33","17","  310","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-16","6.93"," 1644","0.00",,,,"42","19","  220","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-17","10.96"," 2011","0.03",,,,"50","35","  300","33.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-18","12.08"," 0853","0.00",,,,"45","36","  320","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-19","7.61"," 2348","0.00",,,,"53","31","  200","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-20","9.62"," 0028","0.43",,,,"54","41","   30","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-21","13.65"," 2207","0.00",,,,"55","33","   20","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-22","12.75"," 0106","0.00",,,,"35","29","   30","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-23","11.63"," 1820","0.00",,,,"51","32","  170","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-24","15.88"," 1220","0.48",,,,"82","41","  240","30.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-25","10.29"," 0830","0.45",,,,"49","40","   50","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-26","9.17"," 1325","0.15",,,,"62","48","  220","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-27","8.05"," 1802","0.00",,,,"51","42","   30","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-28","11.18"," 0855","0.00",,,,"47","37","  360","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-29","13.42"," 2333","0.21",,,,"49","36","   60","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-30","15.66"," 0431","2.00",,,,"46","39","  100","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-03-31","16.11"," 1348","0.00",,,,"41","37","  360","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-01","5.59"," 1114","0.00",,,,"56","33","   40","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-02","7.16"," 1645","0.00",,,,"60","42","  140","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-03","7.83"," 1826","0.24",,,,"52","46","  300","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-04","8.50"," 1503","0.00",,,,"56","46","  300","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-05","19.69"," 2109","1.11",,,,"48","39","   30","36.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-06","18.57"," 0255","0.36",,,,"52","38","  350","32.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-07","11.86"," 0734","0.00",,,,"54","37","   20","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-08","12.30"," 1651","0.00",,,,"67","40","  170","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-09","16.55"," 1514","0.00",,,,"77","57","  190","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-10","13.42"," 1222","0.52",,,,"78","42","  200","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-11","8.05"," 0731","0.00",,,,"55","42","  300","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-12","7.61"," 1326","0.00",,,,"57","39","   90","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-13","9.17"," 1610","0.19",,,,"62","45","  100","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-14","8.95"," 1839","0.15",,,,"69","46","  260","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-15","17.22"," 1135","0.00",,,,"82","63","  210","31.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-16","11.41"," 0013","0.34",,,,"74","57","  290","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-17","6.04"," 1211","0.00",,,,"69","45","   50","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-18","10.51"," 1343","0.00",,,,"77","44","  200","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-19","9.62"," 1318","0.06",,,,"70","46","   40","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-20","14.32"," 1323","0.00",,,,"75","50","  260","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-21","13.42"," 1502","0.00",,,,"52","45","   40","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-22","10.51"," 1222","0.00",,,,"58","44","   10","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-23","5.37"," 1419","0.00",,,,"69","39","  110","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-24","8.28"," 1042","0.00",,,,"72","42","  100","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-25","11.18"," 1641","0.00",,,,"80","57","  160","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-26","12.53"," 1102","0.26",,,,"77","61","  230","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-27","14.76"," 1106","0.11",,,,"61","43","  240","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-28","6.93"," 2344","0.00",,,,"59","42","   30","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-29","21.47"," 1957","1.83",,,,"47","41","   30","35.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-04-30","13.20"," 0813","1.10",,,,"52","44","   60","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-01","15.43"," 1250","0.33",,,,"58","45","  220","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-02","14.76"," 1443","0.10",,,,"51","42","  270","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-03","7.16"," 1444","0.00",,,,"56","38","   70","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-04","14.32"," 1405","0.00",,,,"52","46","   60","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-05","16.55"," 1028","0.00",,,,"58","43","  350","32.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-06","14.54"," 1142","0.07",,,,"57","44","   10","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-07","8.95"," 1101","0.00",,,,"58","38","  350","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-08","8.05"," 1217","0.01",,,,"55","39","   70","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-09","6.71"," 1148","0.32",,,,"60","43","   80","12.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-10","8.50"," 1915","0.82",,,,"65","50","   40","29.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-11","9.17"," 1057","0.00",,,,"63","49","   50","17.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-12","6.71"," 1355","0.00",,,,"71","47","   70","18.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-13","7.61"," 1642","0.00",,,,"81","48","  310","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-14","8.05"," 1333","0.00",,,,"71","53","   20","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-15","7.16"," 1716","0.00",,,,"85","51","  140","16.1",,,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-16","14.54"," 1419","0.00",,,,"89","67","  210","30.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-17","20.13"," 2142","0.47",,,,"86","65","  200","35.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-18","18.34"," 0002","0.01",,,,"80","50","  210","33.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-19","17.67"," 0939","0.25",,,,"50","44","   50","29.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-20","9.62"," 1123","0.33",,,,"68","50","   90","23.0","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-21","13.65"," 1738","0.07",,,,"66","52","  260","21.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-22","13.87"," 1409","0.01",,,,"75","49","  240","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-23","6.93"," 0750","0.36",,,,"65","57","  240","18.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-24","13.42"," 1245","0.35",,,,"61","52","   10","19.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-25","9.40"," 0618","0.00",,,,"70","54","  340","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-26","7.83"," 1014","0.26",,,,"71","52","   50","16.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-27","6.49"," 1644","0.00",,,,"75","56","  100","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-28","6.71"," 1804","0.01",,,,"77","59","  250","18.1",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-29","12.08"," 1147","0.00",,,,"78","61","  250","30.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-30","10.96"," 1248","0.00",,,,"74","56","  240","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-05-31","9.84"," 1431","0.00",,,,"74","54","  290","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-01","5.82"," 1535","0.00",,,,"79","55","   70","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-02","6.49"," 1620","0.00",,,,"85","58","  100","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-03","6.71"," 1153","0.00",,,,"86","63","   20","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-04","8.72"," 1302","0.00",,,,"91","70","  250","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-05","12.75"," 1254","0.00",,,,"78","59","   20","23.9",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-06",,,"0.00",,,,"75","55",,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-07","10.29"," 1016","0.00",,,,"76","58","   30","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-08","4.47"," 2320","0.05",,,,"83","57","  310","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-09","10.96"," 1326","0.02",,,,"89","66","  300","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-10","17.00"," 1436","0.00",,,,"91","68","  220","30.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-11","14.99"," 1617","0.00",,,,"94","71","  220","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-12","12.53"," 2120","0.00",,,,"95","74","  340","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-13","7.16"," 0817","0.05",,,,"89","71","   20","19.9",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-14","9.62"," 1151","1.05",,,,"90","68","  120","31.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-15","8.72"," 2331","0.00",,,,"91","70","  300","21.9",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-16","10.74"," 0523","0.08",,,,"86","67","  250","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-17","8.95"," 0905","0.03",,,,"88","73","  220","21.9",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-18","14.09"," 1603","0.00",,,,"80","70","  270","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-19","8.95"," 1511","0.23",,,,"79","61","  330","32.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-20","9.40"," 1346","0.01",,,,"80","59","   40","28.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-21","6.71"," 1440","0.00",,,,"79","57","   70","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-22","13.87"," 1501","0.02",,,,"89","74","  220","25.1",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-23","11.63"," 0426","0.60",,,,"83","67","  340","25.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-24","12.08"," 1704","0.00",,,,"75","62","  280","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-25","13.20"," 1531","0.00",,,,"73","56","  260","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-26","11.63"," 1522","0.00",,,,"74","55","  290","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-27","6.71"," 1527","0.00",,,,"77","54","   90","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-28","13.87"," 1532","0.24",,,,"83","63","  190","25.9",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-29","11.18"," 1228","0.21",,,,"83","68","  240","23.0","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-06-30","6.71"," 0811","0.01",,,,"83","67","   90","16.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-01","10.29"," 1457","0.00",,,,"83","68","  270","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-02","8.72"," 1630","0.00",,,,"89","62","  250","21.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-03","8.95"," 2109","0.01",,,,"82","69","   30","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-04","7.83"," 1507","0.00",,,,"84","68","   60","14.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-05","7.16"," 1513","0.00",,,,"87","71","   80","16.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-06","6.93"," 1723","0.00",,,,"92","72","  250","17.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-07","9.62"," 2111","0.00",,,,"88","67","   30","21.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-08","8.05"," 1328","0.00",,,,"78","64","  100","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-09","9.40"," 1657","0.00",,,,"87","61","  200","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-10","8.95"," 0458","0.39",,,,"85","68","  340","25.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-11","6.04"," 1440","0.02",,,,"86","72","  200","19.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-12","9.17"," 2358","0.73",,,,"80","69","  350","23.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-13","9.62"," 0006","0.00",,,,"84","72","  230","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-14","8.28"," 0946","0.00",,,,"75","64","  320","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-15","6.71"," 1605","0.00",,,,"83","61","  240","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-16","12.30"," 0231","0.00",,,,"81","65","  240","32.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-17","6.71"," 1132","0.00",,,,"79","58","   30","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-18","4.25"," 1931","0.00",,,,"90","45","  210","14.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-19","7.16"," 2106","0.20",,,,"89","71","  320","33.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-20","9.17"," 0731","1.09",,,,"89","70","  330","23.0","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-21","7.38"," 1935","1.21",,,,"89","73","  210","29.1","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-22","8.05"," 0528","0.48",,,,"87","72","  350","21.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-23","6.71"," 1615","0.03",,,,"91","71","  310","25.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-24","11.41"," 1109","0.00",,,,"75","68","   30","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-25","8.50"," 0938","0.00",,,,"82","66","   90","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2017-07-26","7.61"," 2103","0.07",,,,"85","68","  200","13.0","    1",,,,,,,
