"","Date","visitor_count","is_schyr","quarter","year","school_year","enrollment","total_trips","X","Quarter..String.","major_enroll","tot_major_count","totcs","totcy","plotdate","non_cy","cs_pct","STATION","NAME","DATE","AWND","PGTM","PRCP","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"421",2010-08-25,1717,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","8/25/10",9.84,1536,0,79,63,340,330,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2010-08-26,1592,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","8/26/10",6.04,1613,0,78,62,80,90,14.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2010-08-27,1285,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","8/27/10",6.71,1240,0,83,61,260,250,14.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2010-08-28,487,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","8/28/10",7.83,1456,0,87,65,200,170,16.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2010-08-29,17,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","8/29/10",7.61,1411,0,93,72,160,180,18.1,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2010-08-30,1727,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","8/30/10",10.51,1238,0,88,73,180,170,19.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2010-08-31,1621,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","8/31/10",12.3,1047,0,92,75,240,210,19.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2010-09-01,1509,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/1/10",6.93,247,0.14,80,71,230,200,17,25.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"429",2010-09-02,1479,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/2/10",7.83,2101,0.92,83,66,290,290,28,33.1,1,NA,1,NA,NA,NA,NA,NA,NA
"430",2010-09-03,1266,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/3/10",16.11,1520,0,72,57,290,280,29.1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",2010-09-04,446,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/4/10",11.86,1337,0,68,52,300,300,21.9,28,NA,NA,NA,NA,NA,NA,1,NA,NA
"432",2010-09-05,13,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/5/10",8.05,1613,0,77,52,170,170,17,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2010-09-06,28,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/6/10",14.32,341,0,84,68,190,160,23.9,35.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"434",2010-09-07,1696,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/7/10",17.22,1523,0,79,60,270,260,33.1,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2010-09-08,1757,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/8/10",7.83,1135,0,71,53,300,290,14.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2010-09-09,1710,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/9/10",6.93,1605,0,68,53,60,60,13,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2010-09-10,1455,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/10/10",10.96,2343,0,72,59,130,130,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2010-09-11,510,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/11/10",8.95,953,0.16,75,59,130,210,19.9,51,1,NA,NA,NA,NA,NA,1,NA,NA
"439",2010-09-12,11,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/12/10",8.28,1458,0,83,53,250,250,19.9,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2010-09-13,1870,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/13/10",4.7,1326,0,82,61,300,300,16.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2010-09-14,1889,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/14/10",5.59,1453,0,77,58,70,70,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2010-09-15,1908,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/15/10",8.5,2327,0.04,75,61,120,170,16.1,21.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"443",2010-09-16,1917,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/16/10",12.97,851,0.03,70,57,280,280,23.9,32,1,NA,NA,NA,NA,NA,1,NA,NA
"444",2010-09-17,1608,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/17/10",4.92,1535,0,74,51,180,160,14.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2010-09-18,513,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/18/10",7.38,932,0.22,66,60,280,290,16.1,23,1,NA,1,NA,NA,NA,NA,NA,NA
"446",2010-09-19,274,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/19/10",8.5,1636,0.01,68,56,30,40,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2010-09-20,2195,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/20/10",6.93,2044,0,77,63,160,160,12.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2010-09-21,2240,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/21/10",10.29,1747,0.03,89,67,290,320,23,32,NA,NA,1,NA,NA,NA,NA,NA,NA
"449",2010-09-22,2753,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/22/10",5.14,231,0,75,64,100,270,10.1,14.1,1,NA,NA,NA,NA,NA,1,NA,NA
"450",2010-09-23,2658,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/23/10",14.99,1234,0,90,66,230,230,28,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"451",2010-09-24,2056,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/24/10",16.55,824,0.2,79,57,260,250,30,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"452",2010-09-25,903,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/25/10",9.62,658,0,60,52,340,330,17,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2010-09-26,889,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/26/10",11.86,1130,0.05,60,52,30,30,21.9,25.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"454",2010-09-27,4742,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/27/10",2.68,1707,0.01,63,49,120,110,8.9,12.1,1,NA,NA,NA,NA,NA,1,NA,NA
"455",2010-09-28,4928,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/28/10",3.8,1322,0,70,46,80,50,12.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2010-09-29,5150,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/29/10",5.59,1428,0,76,50,250,200,15,21,NA,NA,NA,NA,NA,NA,1,NA,NA
"457",2010-09-30,4560,0,3,2010,2009,5134,0,6,"Summer 2010",343,400,4,91,2010.75,309,0.012944984,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","9/30/10",10.07,328,0,75,53,10,360,21.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2010-10-01,3734,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/1/10",5.59,2346,0.02,74,49,360,360,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2010-10-02,1538,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/2/10",17.9,1212,0.25,55,46,350,360,30,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"460",2010-10-03,2630,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/3/10",10.96,1317,0.01,57,43,30,30,23,30,NA,NA,NA,NA,NA,NA,1,NA,NA
"461",2010-10-04,5709,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/4/10",4.47,1245,0,59,41,50,40,14.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2010-10-05,5391,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/5/10",2.68,1331,0,66,40,320,80,10.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2010-10-06,5372,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/6/10",7.38,1454,0,78,45,240,250,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2010-10-07,4698,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/7/10",4.47,1318,0,76,49,310,330,12.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",2010-10-08,3558,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/8/10",7.16,1336,0,79,49,240,250,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2010-10-09,1041,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/9/10",4.25,1554,0,87,56,240,240,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",2010-10-10,2645,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/10/10",3.8,1142,0,84,59,270,250,15,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2010-10-11,5169,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/11/10",4.25,1628,0,81,57,20,30,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2010-10-12,5623,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/12/10",4.92,1544,0,76,54,80,90,12.1,14.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"470",2010-10-13,5672,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/13/10",8.28,1205,0.26,63,48,360,360,19.9,23.9,1,NA,1,NA,NA,NA,1,NA,NA
"471",2010-10-14,4749,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/14/10",8.05,2328,0,66,43,350,350,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2010-10-15,3413,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/15/10",9.17,4,0,62,47,350,340,21.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2010-10-16,1789,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/16/10",7.16,1439,0,71,44,200,180,21,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"474",2010-10-17,3217,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/17/10",5.37,1505,0,64,48,80,100,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2010-10-18,5992,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/18/10",5.59,1302,0,60,45,50,70,15,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2010-10-19,5739,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/19/10",6.49,1234,0,61,40,300,320,16.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2010-10-20,5547,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/20/10",12.3,2043,0,70,46,290,280,31.1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2010-10-21,4886,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/21/10",8.72,1207,0,56,41,330,330,23,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2010-10-22,3226,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/22/10",5.14,1107,0.01,65,37,180,160,13,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2010-10-23,1884,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/23/10",10.29,1109,0.21,67,54,170,170,30,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"481",2010-10-24,3157,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/24/10",8.5,2001,1.01,73,57,240,240,23.9,32,1,NA,1,NA,NA,NA,NA,NA,NA
"482",2010-10-25,5678,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/25/10",10.74,2355,0.01,72,57,160,160,28,36.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"483",2010-10-26,5604,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/26/10",21.47,1106,0.4,71,54,240,240,38.9,53.9,1,NA,1,NA,NA,NA,NA,NA,NA
"484",2010-10-27,5957,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/27/10",22.15,1436,0,65,43,240,250,42.9,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2010-10-28,4622,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/28/10",15.21,151,0,46,39,270,270,25.9,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2010-10-29,3206,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/29/10",6.93,140,0,50,33,310,310,13,18.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"487",2010-10-30,1532,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/30/10",13.42,1244,0,63,41,250,250,23,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2010-10-31,3209,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","10/31/10",9.84,53,0,52,39,20,20,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2010-11-01,5340,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/1/10",5.37,1539,0,53,40,60,60,15,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2010-11-02,5437,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/2/10",5.14,927,0,52,37,120,120,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2010-11-03,5289,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/3/10",6.49,2326,0.01,53,35,310,300,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2010-11-04,4569,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/4/10",14.54,2044,0.04,50,40,340,340,28,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2010-11-05,3072,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/5/10",13.42,204,0,41,31,340,330,21.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2010-11-06,1742,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/6/10",6.04,2355,0,46,26,200,200,14.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2010-11-07,3160,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/7/10",8.5,936,0,60,36,230,200,16.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2010-11-08,5478,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/8/10",6.26,1524,0,68,41,160,160,14.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2010-11-09,5482,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/9/10",5.59,1544,0,69,46,80,80,12.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2010-11-10,5517,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/10/10",7.16,1220,0,70,45,160,140,16.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2010-11-11,4846,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/11/10",6.71,2303,0,68,50,320,310,14.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2010-11-12,3481,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/12/10",8.28,1652,0,59,50,30,30,14.1,17,NA,NA,NA,NA,NA,NA,1,NA,NA
"501",2010-11-13,1608,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/13/10",12.3,2332,0.04,59,40,240,250,25.9,33.1,1,NA,NA,NA,NA,NA,1,NA,NA
"502",2010-11-14,2966,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/14/10",15.21,510,0.05,49,38,230,240,23.9,31.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"503",2010-11-15,5686,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/15/10",6.71,1248,0,51,36,240,220,15,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2010-11-16,5418,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/16/10",5.14,1631,0,48,34,30,20,12.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2010-11-17,5292,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/17/10",8.72,2106,0,47,36,330,290,16.1,21.9,1,NA,NA,NA,NA,NA,1,NA,NA
"506",2010-11-18,4552,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/18/10",5.82,1047,0,40,31,300,320,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2010-11-19,3319,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/19/10",8.95,1317,0,51,30,200,190,23.9,33.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"508",2010-11-20,1595,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/20/10",8.5,1122,0,45,34,50,50,16.1,19.9,1,NA,NA,NA,NA,NA,1,NA,NA
"509",2010-11-21,2964,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/21/10",11.86,2110,0,61,42,200,180,21.9,32,1,NA,NA,NA,NA,NA,1,NA,NA
"510",2010-11-22,5254,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/22/10",12.3,1638,1.53,67,40,200,190,25.9,36.9,1,NA,1,NA,NA,NA,1,NA,NA
"511",2010-11-23,4301,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/23/10",12.08,48,0,40,27,290,300,21.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2010-11-24,2536,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/24/10",14.32,1230,0.25,40,27,130,130,32,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"513",2010-11-25,1,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/25/10",10.74,2355,0.02,41,23,250,240,21.9,29.1,1,NA,NA,NA,NA,NA,1,NA,NA
"514",2010-11-26,868,1,4,2010,2010,5289,0,7,"Autumn 2010",5252,5967,37,2390,2011,3577,0.010343864,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/26/10",16.11,41,0,33,19,250,270,25.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
